1	2
2	2
3	2.5
4	2.875
5	3.0625
6	3.09375
7	3.109375
8	3.125
9	3.13671875
10	3.138671875
11	3.1396484375
12	3.140625
13	3.141357421875
14	3.141357421875
15	3.14141845703125
16	3.141510009765625
17	3.141571044921875
18	3.14157867431640625
19	3.141582489013671875
20	3.1415882110595703125
21	3.141590118408203125
22	3.141591548919677734375
23	3.1415917873382568359375
24	3.1415922641754150390625
25	3.141592562198638916015625
26	3.1415925920009613037109375
27	3.1415926516056060791015625
28	3.14159266650676727294921875
29	3.141592673957347869873046875
30	3.1415926776826381683349609375
31	3.14159267954528331756591796875
32	3.1415926809422671794891357421875
33	3.1415926818735897541046142578125
34	3.141592682222835719585418701171875
35	3.1415926822810433804988861083984375
36	3.141592682339251041412353515625
37	3.141592682382906787097454071044921875
38	3.1415926823901827447116374969482421875
39	3.14159268239382072351872920989990234375
40	3.141592682399277691729366779327392578125
41	3.14159268240109668113291263580322265625
42	3.141592682402915670536458492279052734375
43	3.1415926824038251652382314205169677734375
44	3.1415926824041662257513962686061859130859375
45	3.14159268240427991258911788463592529296875
46	3.14159268240433675600797869265079498291015625
47	3.1415926824043509668626938946545124053955078125
48	3.1415926824043793885721242986619472503662109375
49	3.141592682404390046713160700164735317230224609375
50	3.1415926824043953757836789009161293506622314453125
51	3.1415926824043989284973577014170587062835693359375
